xml_id	true	pred	corpus_id	modality	text_snippet
doc_390733	left	right	web1	web	Laboratoires Servier : Une corruption de plus en plus évidente Le scandale du Mediator a, au-delà des dégâts qu'a provoqués ce médicament, permis de lever un coin de voile sur la soumission de l'État aux intérêts des grands groupes pharmaceutiques. Dans une interview sur RTL, le député UMP et profes…
doc_452234	left	right	web1	web	Le bureau - Sénateurs Socialistes - Patrick Kanner – Président du groupe - Laurence Harribey – Présidente déléguée - Eric Kerrouche – Président délégué - Laurence Rossignol – Présidente déléguée - Rachid Temal – Président délégué - Hervé Gillé – Vice-président thématique - Corinne Féret – Trésorière…
doc_365111	left	right	web1	web	Hollande mérite la médaille en fer-blanc Aux champions d'Europe d'athlétisme rassemblés sur le perron de l'Élysée, Hollande a déclaré : « Vous avez porté des valeurs qui comptent dans la société d'aujourd'hui : le travail... La seconde valeur que vous avez portée, c'est l'effort. » Travail, effort, …
doc_178472	right	left	web1	web	Cacao : La monnaie des Aztèques Si les fèves de cacao avaient une telle valeur à l’époque c’est que la production et la culture du cacaoyer était particulièrement contraignante. Cette difficulté à produire le cacao est l’une des raisons pour lesquelles ses fèves furent utilisées très tôt comme valeu…
doc_407810	left	right	web1	web	Fillon : du pot de confiture à la corne d’abondance Un an tout juste après avoir remporté les primaires de la droite, avec l’espoir de conquérir facilement le fauteuil de l’Élysée, François Fillon a fait ses adieux au monde politique. Car entre-temps la révélation des détournements de fonds publics,…
doc_128808	right	left	web1	web	ADN : que change une différence de 1 ou 2 % d'avec les grands singes ? Aussi ténue qu’elle peut paraître dérisoire : la différence génétique entre notre espèce et ses cousines est comprise entre 1,2 % avec les chimpanzés et 3 % avec les orang-outans. Concrètement, qu’est-ce que ça change ? Selon les…
doc_442206	right	left	web1	web	Humza Yousaf set to become first Pakistani Muslim first minister of Scotland Humza Yousaf has become the first Pakistani Muslim to be elected as the new leader of the Scottish National Party (SNP) and will assume charge as first minister to replace Nicola Sturgeon on Wednesday. The first minister of…
doc_345876	left	right	web1	web	On ne joue pas avec la laïcité ! Monsieur le Maire de Montpellier : on ne joue pas avec la laïcité ! Depuis plusieurs années, une association organise la promotion du culte « Saint Roch », accompagnée dans son œuvre par la ville de Montpellier à travers notamment une subvention et une délégation du …
doc_137176	right	left	web1	web	Les syndicats n'ont plus de crédibilité Les trois quarts des salariés du privé n’ont pas voté aux élections prud’homales, du jamais vu depuis 30 ans. Le taux de participation s’est établi à 25,5% dans le collège «salariés», soit une abstention de 74,5%. Ainsi les résultats obtenus par les syndicats …
doc_245786	right	left	web1	web	Mélenchon juge que Macron «a totalement perdu le contrôle de la situation» avec Erdogan Dans ce dossier comme tant d’autres, Emmanuel Macron ne pourra pas compter sur le soutien de Jean-Luc Mélenchon. Le leader de La France insoumise a refusé, lundi 26 octobre, d’apporter son soutien au chef d’État …
doc_176442	right	left	web1	web	Grèce : Le Tiers Monde en Europe Trois millions de Grecs, soit plus de 27,7% de la population, n’ont plus accès aux soins de santé suite à la grave crise économique que traverse le pays. L’organisation humanitaire Médecins du Monde sonne l’alarme : « Nous sommes très inquiets du nombre des gens qui …
doc_469021	left	right	web1	web	Le Marcheur - Film documentaire - Tënk Résumé Le Marcheur est ouvrier dans une usine aviaire. Dégoûté par son travail abject, il se met en marche et trouve refuge parmi des manifestants. Errant, il dilue sa colère dans la leur L'avis de Tënk Les gens ont des grosses mains. Le marcheur a des grosses …
doc_196172	right	left	web1	web	Pourquoi le tourisme humanitaire profite plus aux riches qu'aux pauvres Des agences font exactement cela. Soucieuses d’offrir une alternative au tourisme de masse, auquel elles reprochent d’importants dégâts éthiques et écologiques, elles développent et promeuvent une conception plus symétrique du v…
doc_386524	left	right	web1	web	Après le père Noël, voilà le pape « progressiste » Que n'a-t-on pas lu et entendu sur les vertus du pape, choisi comme personnalité de l'année par le magazine américain Time, alors que les journaux français ne sont pas en reste ? « Il est simple », « il est moderne », « il est progressiste », répète…
doc_359001	left	right	web1	web	Exposition de photos d'elie kagan Du mardi 9 au dimanche 28 octobre à la galerie du Forum des Images-Les Halles, à Paris, de 13 à 23 heures (entrée libre). Elie Kagan, reporter photographe, se trouvait sur les lieux le soir du 17 octobre 1961. Il fut l'un des rares photographes à réaliser, malgré l'…
doc_388668	left	right	web1	web	Violences policières au tribunal de Paris Un policier a été mis en examen jeudi 12 juillet pour avoir frappé un détenu à l’intérieur du Tribunal de grande instance de Paris. Les faits remontent au 9 juin, mais c’est la mise en ligne d’une vidéo, un mois après, qui a révélé l’affaire et obligé l’Insp…
doc_233442	right	left	web1	web	Le cri du cœur de Nathalie Loiseau — seule contre tous, elle tire le signal d’alarme sur… le silence de ses collègues face à l'extrême-droite Ce mutisme inexplicable, on me l’a expliqué, à l’oreille. Ils avaient peur. Peur d’être pris à partie sur les réseaux sociaux, comme moi, d’être menacés, comm…
doc_140859	right	left	web1	web	"Michèle Cotta : ""Juppé et Fillon : deux droites différentes, vraiment ?"" Analyse de Michèle Cotta sur l’opposition entre Juppé et Fillon. Certes, la conclusion immédiate de ces heures passées sur les plateaux de télévision est que la primaire de la droite et du centre a été une vraie réussite, d’une…"
doc_341298	left	right	web1	web	Reprise du culte le 2 juin : « Manque de respect envers les croyants » pour Mgr Rougé — KTOTV Le Premier Ministre français Edouard Philippe a présenté devant l’Assemblée Nationale le plan de déconfinement prévu à partir du 11 mai par le gouvernement. Il a indiqué que les cultes ne pourront pas « org…
doc_277735	right	left	web1	web	Le cri d'alarme des hôpitaux lillois contre la « prise en otage » des urgences par les sans-papiers Depuis leur évacuation début décembre par les forces de l’ordre de l’église réformée de Fives, les sans-papiers grévistes de la faim se sont tournés vers l’hôpital. Pas question de leur fermer les por…
doc_440505	right	left	web1	web	Gruppenzwang lässt auch christliche Schüler fasten | Heute.at Muslimische Schüler würden auch Nichtmuslime zum Fasten anstacheln, klagen Schweizer Lehrer. Noch sieht der Lehrerverband allerdings keinen Handlungsbedarf. Noch bis zum 4. Juni verzichten Muslime von Sonnenaufgang bis Sonnenuntergang auf…
doc_237646	right	left	web1	web	Tribune de René Chiche en faveur de l'instituteur de Malicornay écarté pour avoir fait lire des extraits de la Bible Le 4 Juin 2017, Matthieu Faucher – instituteur du Malicornay (Indre) – était suspendu de son poste pour avoir fait lire des extraits de la Bible à ses élèves. Depuis, il continue à se…
doc_361881	left	right	web1	web	À Toulouse, la solidarité Cette occupation n’est certes pas la solution d’accueil idéale, à la merci d’une expulsion décidée par le préfet, mais elle évite à ces jeunes migrants, sans famille et sans attache en France, de se retrouver seuls à la rue. En effet, leur situation en Haute-Garonne s’est p…
doc_345477	left	right	web1	web	Macron récidive contre la laïcité (par l’Heure du Peuple) Le président Macron était mardi 26 juin à Rome pour être « institué » Chanoine honoraire de Latran, après avoir rencontré le Pape. Cette distinction n’est pas seulement un titre, comme une décoration parmi d’autres que recevraient tous les pr…
doc_193011	right	left	web1	web	Le nouveau Parlement européen tente de se répartir les postes clés en boycottant les élus classés à l'extrême-droite Les groupes politiques au Parlement européen ont commencé à se répartir les postes clés avant la session plénière d’ouverture. Chacun a émis ses premiers choix pour les postes de prés…
doc_241960	right	left	web1	web	Covid-19 : Le mois de mars 2020 a été moins mortel que le mois de mars 2018 selon l'INSEE Au niveau national, le nombre de décès totaux enregistrés à la date du 10 avril 2020 et survenus entre le 1er et le 30 mars 2020 est supérieur à celui enregistré sur la même période en 2019 : 57 441 décès ont é…
doc_519274	left	right	web1	web	Dico antiraciste : « La discrimination » Dico antiraciste : « La discrimination » Chaque mois, un mot ou une expression passée au crible. Étymologiquement, discriminer consiste à séparer, établir une distinction. Si toute forme de différenciation entre un individu (ou un groupe) et un autre ne const…
doc_345346	left	right	web1	web	Alexis Corbière sur BFMTV Jeudi 19 Juillet 2018 Alexis Corbière était l’invité de BFMTV, présenté par Olivier Truchot, ce jeudi 18 Juillet afin de parler de l’Affaire Benalla, qui secoue l’Elysée. Suite à une enquête du journal Le Monde, Alexandre Benalla, un proche du Président de la République Emm…
doc_147587	right	left	web1	web	Paris : manifestation contre les expulsions après la fin de la trêve hivernale Quelques centaines de personnes ont manifesté samedi après-midi à Paris pour demander l’arrêt des expulsions locatives et l’application de la loi sur le droit au logement opposable. Quelques centaines de personnes manifes…
doc_453663	left	right	web1	web	COP26: Jeff Bezos promet 2 milliards pour sauver la planète Jeff Bezos est présent à la COP26 à Glasgow où il s’est rendu à bord de son jet privé. Le fondateur d’Amazon n’a pas fait le voyage pour rien puisqu’il a promis un investissement de 2 milliards de dollars via sa fondation Bezos Earth Fund. …
doc_242220	right	left	web1	web	Réouverture des écoles : une étude souligne le manque de points d’eau et de gel hydro-alcoolique «25% des écoles n’ont pas de points d’eau en nombre suffisant.» Et ce n’est guère mieux pour les collèges et lycées… Une étude menée à la mi-mars par l’Observatoire national de la sécurité et de l’access…
doc_146305	right	left	web1	web	Nice : Un avion turc frôle la ville, Ciotti veut saisir la justice Un avion a survolé, samedi 27 août, la ville à très basse altitude vers 17 heures, dans un bruit assourdissant. Il aurait raté son approche de l’aéroport et remis les gaz avant d’atterrir quelques minutes plus tard. 5 jours après, Ér…
