xml_id	label_true	label_pred	label_raw	corpus_id	modality	text_snippet
doc_341298	left	right	ktotv_com	web1	web	Reprise du culte le 2 juin : « Manque de respect envers les croyants » pour Mgr Rougé — KTOTV Le Premier Ministre français Edouard Philippe a présenté devant l’Assemblée Nationale le plan de déconfinement prévu à partir du 11 mai par le gouvernement. Il a indiqué que les cultes ne pourront pas « org
doc_277735	right	left	fdesouche_com	web1	web	Le cri d'alarme des hôpitaux lillois contre la « prise en otage » des urgences par les sans-papiers Depuis leur évacuation début décembre par les forces de l’ordre de l’église réformée de Fives, les sans-papiers grévistes de la faim se sont tournés vers l’hôpital. Pas question de leur fermer les por
doc_440505	right	left	heute_at	web1	web	Gruppenzwang lässt auch christliche Schüler fasten | Heute.at Muslimische Schüler würden auch Nichtmuslime zum Fasten anstacheln, klagen Schweizer Lehrer. Noch sieht der Lehrerverband allerdings keinen Handlungsbedarf. Noch bis zum 4. Juni verzichten Muslime von Sonnenaufgang bis Sonnenuntergang auf
doc_361881	left	right	worldbank_org	web1	web	À Toulouse, la solidarité Cette occupation n’est certes pas la solution d’accueil idéale, à la merci d’une expulsion décidée par le préfet, mais elle évite à ces jeunes migrants, sans famille et sans attache en France, de se retrouver seuls à la rue. En effet, leur situation en Haute-Garonne s’est p
doc_345477	left	right	lafranceinsoumise_fr	web1	web	Macron récidive contre la laïcité (par l’Heure du Peuple) Le président Macron était mardi 26 juin à Rome pour être « institué » Chanoine honoraire de Latran, après avoir rencontré le Pape. Cette distinction n’est pas seulement un titre, comme une décoration parmi d’autres que recevraient tous les pr
doc_193011	right	left	fdesouche_com	web1	web	Le nouveau Parlement européen tente de se répartir les postes clés en boycottant les élus classés à l'extrême-droite Les groupes politiques au Parlement européen ont commencé à se répartir les postes clés avant la session plénière d’ouverture. Chacun a émis ses premiers choix pour les postes de prés
doc_241960	right	left	fdesouche_com	web1	web	Covid-19 : Le mois de mars 2020 a été moins mortel que le mois de mars 2018 selon l'INSEE Au niveau national, le nombre de décès totaux enregistrés à la date du 10 avril 2020 et survenus entre le 1er et le 30 mars 2020 est supérieur à celui enregistré sur la même période en 2019 : 57 441 décès ont é
doc_347558	left	right	lafranceinsoumise_fr	web1	web	EN FRANCE, CE N’EST PAS LE ROI QUI CHANGE DE PEUPLE, C’EST LE PEUPLE QUI RENVERSE LE ROI « Liberté, liberté, liberté, répétez-vous en matraquant les manifestants et enfermant à tour de bras. Marianne n’est ni une matraqueuse ni une magistrate pressée de mettre des gilets jaunes à l’ombre. La Républi
doc_519274	left	right	zoomdici_fr	web1	web	Dico antiraciste : « La discrimination » Dico antiraciste : « La discrimination » Chaque mois, un mot ou une expression passée au crible. Étymologiquement, discriminer consiste à séparer, établir une distinction. Si toute forme de différenciation entre un individu (ou un groupe) et un autre ne const
doc_345346	left	right	lafranceinsoumise_fr	web1	web	Alexis Corbière sur BFMTV Jeudi 19 Juillet 2018 Alexis Corbière était l’invité de BFMTV, présenté par Olivier Truchot, ce jeudi 18 Juillet afin de parler de l’Affaire Benalla, qui secoue l’Elysée. Suite à une enquête du journal Le Monde, Alexandre Benalla, un proche du Président de la République Emm
doc_453663	left	right	presse_citron_net	web1	web	COP26: Jeff Bezos promet 2 milliards pour sauver la planète Jeff Bezos est présent à la COP26 à Glasgow où il s’est rendu à bord de son jet privé. Le fondateur d’Amazon n’a pas fait le voyage pour rien puisqu’il a promis un investissement de 2 milliards de dollars via sa fondation Bezos Earth Fund. 
doc_242220	right	left	fdesouche_com	web1	web	Réouverture des écoles : une étude souligne le manque de points d’eau et de gel hydro-alcoolique «25% des écoles n’ont pas de points d’eau en nombre suffisant.» Et ce n’est guère mieux pour les collèges et lycées… Une étude menée à la mi-mars par l’Observatoire national de la sécurité et de l’access
doc_332725	left	right	africa24tv_com	web1	web	Le marché numérique africain devrait atteindre 712 milliards USD d'ici 2050 | Africa24 TV La cybersécurité est au cœur des priorités mondiales alors que le secteur numérique constitue un catalyseur pour le développement des Etats africains dans plusieurs domaines. Selon la Commission économique afri
doc_240502	right	left	fdesouche_com	web1	web	"F. Lenglet sur l'affaire Bridgestone : l'interventionnisme de l’État ""compromet des années d'efforts pour convaincre des investisseurs étrangers que la France est un pays normal"" Les négociations ont donc commencé lundi 21 septembre sur l’avenir de l’usine de pneus Bridgestone, à Béthune. La directi"
doc_087358	right	left	anonymousfathersday_com	web1	web	AJING BEST | アジング専門サイト 「アジング、始めてみたいけど、道具を揃えるのって結構お金がかかるんでしょ…？」って思ってるそこのあなた！ 大丈夫、心配いりません！ 最近のリールは、お手頃な価格でも、アジングを十分に楽しめる高性能なモデルがたくさんあるん […] アジングを始めるなら、やっぱり信頼できるメーカーのリールを選びたいよね！ 釣り具メーカーの中でも、特に人気の高い「シマノ」。 その技術力と品質の高さは、多くのアングラーから支持されているんだ。 この記事では、アジングにピ […] アジングって、手軽に始められて奥が深いから、どんどんハマっちゃう釣りだよね。 そんなアジングで
doc_459839	left	right	zoom_us	web1	web	Menaces de mort contre un proviseur à Clermont-Ferrand : le père d'une lycéenne en abaya en garde à vue Conflit Depuis la rentrée, l’interdiction du port de l’abaya avait donné lieu à « des discussions et des échanges apaisés avec les élèves », au sein du lycée Ambroise-Brugière à Clermont-Ferrand, 
doc_230826	right	left	fdesouche_com	web1	web	Jean-Claude Michéa : « comprendre l'essence de la politique-spectacle moderne » Le récent débat sur l’identité nationale apparaît comme un véritable cas d’école pour qui veut comprendre l’essence de la politique-spectacle moderne. On a ainsi pu voir, l’espace de quelques mois, la droite libérale fei
doc_293274	right	left	3dprinting_com	web1	web	EU Works on Food Printer to Create Personalized Meals for the Elderly Recently Natural Machines made the news with more detailed specifications about their long-expected healthy food printer, which will be released later on this year. The news was remarkable, as food printing today mainly refers to 
doc_453140	left	right	zoom_us	web1	web	Circulaire du 5 février 2024 relative à l'admission au séjour des ressortissants étrangers justifiant d'une expérience professionnelle salariée dans des métiers en tension (NOR : IOMV2402701J) ⋅ GISTI Circulaire du 5 février 2024 relative à l’admission au séjour des ressortissants étrangers justifia
doc_206103	right	left	fdesouche_com	web1	web	Fraude et corruption coûtent au minimum entre 80 et 100 milliards d'euros par an Atlantico : Vous le rappelez dès l’introduction de votre livre : la situation concernant la fraude et la corruption de nos politiques ne s’est pas améliorée lors des trois dernières décennies. Partant de ce constat quel
doc_396316	left	right	worldbank_org	web1	web	Affaire Nezzar : La France livre les noms des plaignants aux tortionnaires Lors de la visite à Paris de l'ex-ministre de la Défense, Khaled Nezzar, il y a trois semaines, des Algériens avaient porté plainte contre ce général pour torture en 1992-1993. Mais le gouvernement français a permis à ce tort
doc_012242	left	right	gabonreview_com	web1	web	Présidentielle-Gabon : Jean Ping, vainqueur selon les Altogovéens libres | Gabonreview.com | Actualité du Gabon | Présidentielle-Gabon : Jean Ping, vainqueur selon les Altogovéens libres Disant être rentrés en possession de la totalité des procès-verbaux du Haut-Ogooué relatifs au dernier scrutin pr
doc_294911	left	right	zona_media	web1	web	Les documents et questions 1- Signature des accords Blum -Byrnes, 1946 Le 28 mai 1946, le président du conseil Léon Blum signe avec le secrétaire d’Etat Byrnes des accords qui portent leurs noms. Les Américains liquidaient une dette de 2,8 milliards de dollars contractée pendant la guerre et accorda
doc_226912	right	left	fdesouche_com	web1	web	« Made in Russia » L’image du “made in Russia” change rapidement, décennie après décennie. Pendant les dix années qui ont suivi la désintégration de l’Union soviétique, avec la ruine de l’industrie et l’appauvrissement de la population, le made in Russia a toujours fait penser à des stéréotypes néga
doc_400294	left	right	worldbank_org	web1	web	People : Pot de départ en retraite à Notre-Dame Pour son départ en retraite, le cardinal Lustiger, archevêque de Paris, avait convié quelques collègues et amis sur son lieu de travail, la cathédrale Notre-Dame de Paris. Il y avait 3000 personnes, dont Bernadette Chirac, Jean-Pierre Raffarin et Madam
doc_089680	right	left	belfort_group_eu	web1	web	Belfort Sport News Die Roma trifft im nächsten Ligaspiel am Mittwoch auf Bologna. Die Giallorossi wollen den dritten Sieg in Folge einfahren, müssen… Diese Woche werden die Nachholspiele Feyenoord – Heracles und AZ – Fortuna ausgetragen. Am Mittwoch treffen Feyenoord Rotterdam und Heracles… Sander D
doc_520298	left	right	zoomdici_fr	web1	web	Documentaire : Ils étaient les Brigades rouges Documentaire : Ils étaient les Brigades rouges Ce documentaire tente de retracer l’histoire des Brigades rouges dans l’Italie des mal nommées « années de plomb ». Plus précisément durant la période où ils bénéficient d’une assise de classe, depuis leur 
doc_375175	left	right	worldbank_org	web1	web	Les amis du Front national Les trois élus du Front national au Parlement européen appartiennent à un groupe parlementaire « où figurent des mouvements avec lesquels nous travaillons depuis plusieurs années », a expliqué Marine Le Pen au Journal du Dimanche. Et de citer le Vlaams Belang (ex-Vlaams Bl
doc_371575	left	right	worldbank_org	web1	web	La gratuité des transports en commun, ça existe déjà Les recettes procurées par le paiement d'un titre de transport financent actuellement à peine plus du quart des dépenses de transport en commun d'Ile-de-France. Pour les réseaux de province, leur part est estimée à 16 % du coût en moyenne. Mais qu
doc_389202	left	right	worldbank_org	web1	web	Servier et la presse médicale : Censure sur ordonnance Une biochimiste, devenue journaliste médicale, a raconté sur la radio RMC comment Servier procédait avec les articles de presse qui ne le servaient pas assez. Travaillant pour Impact Magazine, une revue destinée aux médecins généralistes, cette 
doc_527720	left	right	agone_org	web1	web	De mémoire (2) Le 17 septembre, en fin d’après-midi, dans le Nord, près de la frontière, la Guardia Civil a capturé des camarades. Nous n’en savons que ce qu’en ont dit la presse et quelques contacts. La fusillade n’aurait pas fait de morts. Deux auraient été pris… Depuis, nous prévoyons le pire. Pr
